,image_name,orientation_0,orientation_1,orientation_2,color_0,color_1,color_2
34,gabor3_000034.png,97.17105895109806,143.21014171623818,160.80042786103613,339.9469442178193,149.8860676347679,77.77932658903973
35,gabor3_000035.png,160.3034899191648,18.88072764227358,28.43284200508241,347.82788880827206,209.21586187887266,24.20272935104216
36,gabor3_000036.png,85.60376582084156,143.27746282595612,120.900067666131,2.844876960323326,343.64606805952957,172.4129602752417
37,gabor3_000037.png,117.88661215324326,92.61246405909837,128.06716885604067,175.65895361946943,313.08790373609185,304.48654576398985
38,gabor3_000038.png,75.4448324812453,150.90853470381336,51.39188992739756,334.4976468416573,14.656023650828907,325.40885520850924
39,gabor3_000039.png,137.9232415014839,116.94702603385355,145.56166709660926,238.7318449283638,16.100775090806138,336.15128124882597
40,gabor3_000040.png,164.16804415934072,41.989971360317,3.488071006757363,69.04985561707602,288.54549461466934,332.32078255956407
41,gabor3_000041.png,6.907355656433289,175.87887790233313,39.39509061782933,289.6006181152133,354.9730832066536,196.56715275792857
42,gabor3_000042.png,140.22522731386036,139.2639361168361,50.8980201852067,121.3685853474521,102.88124375576379,70.76333117993116
43,gabor3_000043.png,80.5482246254811,11.268712913136842,151.3581436262383,32.62150115964758,359.36765052213406,347.9867286926628
44,gabor3_000044.png,92.2327508987772,144.90477616506962,2.9374797957697307,83.33674165048066,218.38118075239518,245.40163996433537
45,gabor3_000045.png,113.43162789628823,153.80221475769866,130.4051212230468,343.11292703637616,249.0471726407375,121.92071679841322
46,gabor3_000046.png,177.47129105082968,5.517100945202649,177.83903587547752,163.47763206469313,226.38382253911504,294.8306804954895
47,gabor3_000047.png,162.05584513893785,49.76005881347516,134.01574277159847,184.06930289232537,106.34183097813369,145.79802595080895
48,gabor3_000048.png,138.03422185134642,169.46082143219257,17.468426428053935,165.05209531357514,65.77268289929006,356.27613172009876
49,gabor3_000049.png,155.200847155102,109.94261190221647,114.18048860673656,268.32398932864885,345.1765637407457,7.843551007528706
